what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1302171968146
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1302171968305
error,log,,,"Error logged from Debug Core: ",1302171969655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302171972079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302171996055
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1302172020838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172025705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172034180
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302172037439
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1302172040613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302172041123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302172042804
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172043153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172043345
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172043505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172043688
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172043872
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172044071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302172045585
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1302172045767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172046034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172046974
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1302172047300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172051988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172074654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172077676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172079859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172083749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172095160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172099980
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302172134645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302172138974
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1302172143139
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1302172144144
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302172156138
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1302172156383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302172156917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302172158726
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172159130
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172159313
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302172159473
